  ~ gap 29.1ms ~
[29.1, 125.4] s:22 pin5 : fc,42,1,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7b
  ~ gap 19.7ms ~
[145.1, 239.9] s:22 pin4 : fc,62,1,30,10,2,0,0,0,1,a,0,5,0,0,0,aa,0,0,0,0,a1
  ~ gap 27.0ms ~
[266.9, 363.1] s:22 pin5 : fc,42,1,30,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7a
  ~ gap 22.8ms ~
[385.9, 480.7] s:22 pin4 : fc,62,1,30,10,3,0,0,4,0,98,9c,0,0,0,0,0,0,0,0,0,22
  ~ gap 28.1ms ~
[508.8, 605.1] s:16 pin5 : fc,41,1,30,10,1,0,0,0,0,0,0,0,80,0,fc !!
  ~ gap 21.6ms ~
[626.7, 721.5] s:28 pin4 : fc,fc,61,61,1,1,30,30,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e !!
  ~ gap 1188.3ms ~
[1909.8, 2006.1] s:22 pin5 : fc,42,1,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7b
  ~ gap 20.0ms ~
[2026.1, 2120.9] s:22 pin4 : fc,62,1,30,10,2,0,0,0,1,a,0,5,0,0,0,aa,0,0,0,0,a1
  ~ gap 26.6ms ~
[2147.5, 2243.8] s:22 pin5 : fc,42,1,30,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7a
  ~ gap 23.0ms ~
[2266.8, 2361.5] s:22 pin4 : fc,62,1,30,10,3,0,0,4,0,98,9c,0,0,0,0,0,0,0,0,0,22
  ~ gap 27.9ms ~
[2389.5, 2485.7] s:22 pin5 : fc,41,1,30,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,fc
  ~ gap 22.4ms ~
[2508.1, 2602.9] s:22 pin4 : fc,61,1,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e
  ~ gap 1187.6ms ~
[3790.5, 3886.8] s:22 pin5 : fc,42,1,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7b
  ~ gap 20.8ms ~
[3907.5, 4002.3] s:22 pin4 : fc,62,1,30,10,2,0,0,0,1,a,0,5,0,0,0,aa,0,0,0,0,a1
  ~ gap 25.9ms ~
[4028.2, 4124.4] s:22 pin5 : fc,42,1,30,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7a
  ~ gap 23.2ms ~
[4147.7, 4242.5] s:22 pin4 : fc,62,1,30,10,3,0,0,4,0,98,9c,0,0,0,0,0,0,0,0,0,22
  ~ gap 27.6ms ~
[4270.1, 4366.4] s:22 pin5 : fc,41,1,30,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,fc
  ~ gap 22.0ms ~
[4388.4, 4483.2] s:22 pin4 : fc,61,1,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e
  ~ gap 1188.0ms ~
[5671.1, 5767.4] s:22 pin5 : fc,42,1,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7b
  ~ gap 20.3ms ~
[5787.7, 5882.5] s:22 pin4 : fc,62,1,30,10,2,0,0,0,1,a,0,5,0,0,0,aa,0,0,0,0,a1
  ~ gap 26.3ms ~
[5908.8, 6005.1] s:22 pin5 : fc,42,1,30,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7a
  ~ gap 23.3ms ~
[6028.4, 6123.2] s:22 pin4 : fc,62,1,30,10,3,0,0,4,0,98,9c,0,0,0,0,0,0,0,0,0,22
  ~ gap 27.6ms ~
[6150.8, 6247.0] s:22 pin5 : fc,41,1,30,10,1,f,0,1,1,0,0,0,0,0,0,0,0,0,a4,0,c8
  ~ gap 22.0ms ~
[6269.1, 6363.8] s:22 pin4 : fc,61,1,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e
  ~ gap 1188.0ms ~
[7551.9, 7648.1] s:22 pin5 : fc,42,1,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7b
  ~ gap 20.6ms ~
[7668.7, 7763.5] s:22 pin4 : fc,62,1,30,10,2,0,0,1,1,d,0,5,0,0,0,a4,0,0,0,0,a3
  ~ gap 26.1ms ~
[7789.6, 7885.8] s:22 pin5 : fc,42,1,30,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7a
  ~ gap 23.7ms ~
[7909.5, 8004.3] s:22 pin4 : fc,62,1,30,10,3,0,0,4,0,98,9c,0,0,0,0,0,0,0,0,0,22
  ~ gap 27.2ms ~
