Time [s], Analyzer Name, Decoded Protocol Result
0.598443000000000,pin5,'0' (0x00)
0.603027000000000,pin5,'0' (0x00)
0.607611000000000,pin5,'0' (0x00)
0.612194000000000,pin5,'0' (0x00)
0.616778000000000,pin5,'0' (0x00)
0.621361000000000,pin5,'0' (0x00)
0.625945000000000,pin5,'0' (0x00)
0.630529000000000,pin5,'0' (0x00)
0.635112000000000,pin5,'0' (0x00)
0.639696000000000,pin5,'0' (0x00)
0.644280000000000,pin5,'0' (0x00)
0.648863000000000,pin5,'0' (0x00)
0.653447000000000,pin5,'0' (0x00)
0.658030000000000,pin5,'0' (0x00)
0.662614000000000,pin5,z (0x7A)
0.686878000000000,pin4,'252' (0xFC)
0.691392000000000,pin4,b (0x62)
0.695905000000000,pin4,'1' (0x01)
0.700419000000000,pin4,0 (0x30)
0.704932000000000,pin4,'16' (0x10)
0.709445000000000,pin4,'3' (0x03)
0.713959000000000,pin4,'0' (0x00)
0.718472000000000,pin4,'0' (0x00)
0.722986000000000,pin4,'8' (0x08)
0.727499000000000,pin4,'0' (0x00)
0.732012000000000,pin4,'150' (0x96)
0.736526000000000,pin4,'165' (0xA5)
0.741039000000000,pin4,'0' (0x00)
0.745552000000000,pin4,'0' (0x00)
0.750066000000000,pin4,'0' (0x00)
0.754579000000000,pin4,'0' (0x00)
0.759093000000000,pin4,'0' (0x00)
0.763606000000000,pin4,'0' (0x00)
0.768119000000000,pin4,'0' (0x00)
0.772633000000000,pin4,'0' (0x00)
0.777146000000000,pin4,'0' (0x00)
0.781660000000000,pin4,'23' (0x17)
0.808222000000000,pin5,'252' (0xFC)
0.812806000000000,pin5,A (0x41)
0.817389000000000,pin5,'1' (0x01)
0.821973000000000,pin5,0 (0x30)
0.826556000000000,pin5,'16' (0x10)
0.831140000000000,pin5,'1' (0x01)
0.927139000000000,pin4,'252' (0xFC)
0.931653000000000,pin4,a (0x61)
0.936166000000000,pin4,'1' (0x01)
0.940679000000000,pin4,0 (0x30)
0.945193000000000,pin4,'16' (0x10)
0.949706000000000,pin4,'0' (0x00)
0.863225000000000,pin5,'0' (0x00)
0.867809000000000,pin5,'0' (0x00)
0.872392000000000,pin5,'0' (0x00)
0.876976000000000,pin5,'0' (0x00)
0.881560000000000,pin5,'0' (0x00)
0.886143000000000,pin5,'0' (0x00)
0.890727000000000,pin5,'0' (0x00)
0.895311000000000,pin5,'158' (0x9E)
0.899894000000000,pin5,'0' (0x00)
0.904478000000000,pin5,'204' (0xCC)
0.927139000000000,pin4,'252' (0xFC)
0.931653000000000,pin4,a (0x61)
0.936166000000000,pin4,'1' (0x01)
0.940679000000000,pin4,0 (0x30)
0.945193000000000,pin4,'16' (0x10)
0.949706000000000,pin4,'0' (0x00)
0.954220000000000,pin4,'0' (0x00)
0.958733000000000,pin4,'0' (0x00)
0.963246000000000,pin4,'0' (0x00)
0.967760000000000,pin4,'0' (0x00)
0.972273000000000,pin4,'0' (0x00)
0.976787000000000,pin4,'0' (0x00)
0.981300000000000,pin4,'0' (0x00)
0.985813000000000,pin4,'0' (0x00)
0.990327000000000,pin4,'0' (0x00)
0.994840000000000,pin4,'0' (0x00)
0.999354000000000,pin4,'0' (0x00)
1.003867000000000,pin4,'0' (0x00)
1.008380000000000,pin4,'0' (0x00)
1.012894000000000,pin4,'0' (0x00)
1.017407000000000,pin4,'0' (0x00)
1.021920000000000,pin4,^ (0x5E)
2.209375000000000,pin5,'252' (0xFC)
2.213959000000000,pin5,B (0x42)
2.218543000000000,pin5,'1' (0x01)
2.223126000000000,pin5,0 (0x30)
2.227710000000000,pin5,'16' (0x10)
2.232294000000000,pin5,'2' (0x02)
2.236877000000000,pin5,'0' (0x00)
2.241461000000000,pin5,'0' (0x00)
2.246044000000000,pin5,'0' (0x00)
2.250628000000000,pin5,'0' (0x00)
2.255212000000000,pin5,'0' (0x00)
2.259795000000000,pin5,'0' (0x00)
2.264379000000000,pin5,'0' (0x00)
2.268962000000000,pin5,'0' (0x00)
2.273546000000000,pin5,'0' (0x00)
2.278130000000000,pin5,'0' (0x00)
2.282713000000000,pin5,'0' (0x00)
2.287297000000000,pin5,'0' (0x00)
2.291881000000000,pin5,'0' (0x00)
2.296464000000000,pin5,'0' (0x00)
2.301048000000000,pin5,'0' (0x00)
2.305631000000000,pin5,{ (0x7B)
2.326469000000000,pin4,'252' (0xFC)
2.330982000000000,pin4,b (0x62)
2.335495000000000,pin4,'1' (0x01)
2.340009000000000,pin4,0 (0x30)
2.344522000000000,pin4,'16' (0x10)
2.349036000000000,pin4,'2' (0x02)
2.353549000000000,pin4,'0' (0x00)
2.358062000000000,pin4,'0' (0x00)
2.362576000000000,pin4,'1' (0x01)
2.367089000000000,pin4,'3' (0x03)
2.371602000000000,pin4,'12' (0x0C)
2.376116000000000,pin4,'0' (0x00)
2.380629000000000,pin4,'1' (0x01)
2.385143000000000,pin4,'0' (0x00)
2.389656000000000,pin4,'0' (0x00)
2.394169000000000,pin4,'0' (0x00)
2.398683000000000,pin4,'166' (0xA6)
2.403196000000000,pin4,'0' (0x00)
2.407710000000000,pin4,'0' (0x00)
2.412223000000000,pin4,'0' (0x00)
2.416736000000000,pin4,'0' (0x00)
2.421250000000000,pin4,'164' (0xA4)
2.447046000000000,pin5,'252' (0xFC)
2.451630000000000,pin5,B (0x42)
2.456214000000000,pin5,'1' (0x01)
2.460797000000000,pin5,0 (0x30)
2.465381000000000,pin5,'16' (0x10)
2.469964000000000,pin5,'3' (0x03)
2.474548000000000,pin5,'0' (0x00)
2.479132000000000,pin5,'0' (0x00)
2.483715000000000,pin5,'0' (0x00)
2.488299000000000,pin5,'0' (0x00)
2.492882000000000,pin5,'0' (0x00)
2.497466000000000,pin5,'0' (0x00)
2.502050000000000,pin5,'0' (0x00)
2.506633000000000,pin5,'0' (0x00)
2.511217000000000,pin5,'0' (0x00)
2.515800000000000,pin5,'0' (0x00)
2.520384000000000,pin5,'0' (0x00)
2.524968000000000,pin5,'0' (0x00)
2.529551000000000,pin5,'0' (0x00)
2.534135000000000,pin5,'0' (0x00)
2.538719000000000,pin5,'0' (0x00)
2.543302000000000,pin5,z (0x7A)
2.567165000000000,pin4,'252' (0xFC)
2.571679000000000,pin4,b (0x62)
2.576192000000000,pin4,'1' (0x01)
2.580706000000000,pin4,0 (0x30)
2.585219000000000,pin4,'16' (0x10)
2.589732000000000,pin4,'3' (0x03)
2.594246000000000,pin4,'0' (0x00)
2.598759000000000,pin4,'0' (0x00)
2.603273000000000,pin4,'8' (0x08)
2.607786000000000,pin4,'0' (0x00)
2.612299000000000,pin4,'150' (0x96)
2.616813000000000,pin4,'165' (0xA5)
2.621326000000000,pin4,'0' (0x00)
2.625839000000000,pin4,'0' (0x00)
2.630353000000000,pin4,'0' (0x00)
2.634866000000000,pin4,'0' (0x00)
2.639380000000000,pin4,'0' (0x00)
2.643893000000000,pin4,'0' (0x00)
2.648406000000000,pin4,'0' (0x00)
2.652920000000000,pin4,'0' (0x00)
2.657433000000000,pin4,'0' (0x00)
2.661947000000000,pin4,'23' (0x17)
2.688962000000000,pin5,'252' (0xFC)
2.693546000000000,pin5,A (0x41)
2.698129000000000,pin5,'1' (0x01)
2.702713000000000,pin5,0 (0x30)
2.707297000000000,pin5,'16' (0x10)
2.711880000000000,pin5,'1' (0x01)
2.716464000000000,pin5,'15' (0x0F)
2.721047000000000,pin5,'0' (0x00)
2.725631000000000,pin5,'1' (0x01)
2.730215000000000,pin5,'3' (0x03)
2.734798000000000,pin5,'0' (0x00)
2.739382000000000,pin5,'0' (0x00)
2.743966000000000,pin5,'0' (0x00)
2.748549000000000,pin5,'0' (0x00)
2.753133000000000,pin5,'0' (0x00)
2.757716000000000,pin5,'0' (0x00)
2.762300000000000,pin5,'0' (0x00)
2.766884000000000,pin5,'0' (0x00)
2.771467000000000,pin5,'0' (0x00)
2.776051000000000,pin5,'158' (0x9E)
2.780634000000000,pin5,'0' (0x00)
2.785218000000000,pin5,'204' (0xCC)
2.807888000000000,pin4,'252' (0xFC)
2.812401000000000,pin4,a (0x61)
2.816915000000000,pin4,'1' (0x01)
2.821428000000000,pin4,0 (0x30)
2.825941000000000,pin4,'16' (0x10)
2.830455000000000,pin4,'0' (0x00)
2.834968000000000,pin4,'0' (0x00)
2.839482000000000,pin4,'0' (0x00)
2.843995000000000,pin4,'0' (0x00)
2.848508000000000,pin4,'0' (0x00)
2.853022000000000,pin4,'0' (0x00)
2.857535000000000,pin4,'0' (0x00)
2.862049000000000,pin4,'0' (0x00)
2.866562000000000,pin4,'0' (0x00)
2.871075000000000,pin4,'0' (0x00)
2.875589000000000,pin4,'0' (0x00)
2.880102000000000,pin4,'0' (0x00)
2.884615000000000,pin4,'0' (0x00)
2.889129000000000,pin4,'0' (0x00)
2.893642000000000,pin4,'0' (0x00)
2.898156000000000,pin4,'0' (0x00)
2.902669000000000,pin4,^ (0x5E)
4.090012000000000,pin5,'252' (0xFC)
4.094595000000000,pin5,B (0x42)
4.099179000000000,pin5,'1' (0x01)
4.103762000000000,pin5,0 (0x30)
4.108346000000000,pin5,'16' (0x10)
4.112930000000000,pin5,'2' (0x02)
4.117513000000000,pin5,'0' (0x00)
4.122097000000000,pin5,'0' (0x00)
4.126680000000000,pin5,'0' (0x00)
4.131264000000000,pin5,'0' (0x00)
4.135848000000000,pin5,'0' (0x00)
4.140431000000000,pin5,'0' (0x00)
4.145015000000000,pin5,'0' (0x00)
4.149599000000000,pin5,'0' (0x00)
4.154182000000000,pin5,'0' (0x00)
4.158766000000000,pin5,'0' (0x00)
4.163349000000000,pin5,'0' (0x00)
4.167933000000000,pin5,'0' (0x00)
4.172517000000000,pin5,'0' (0x00)
4.177100000000000,pin5,'0' (0x00)
4.181684000000000,pin5,'0' (0x00)
4.186267000000000,pin5,{ (0x7B)
4.207422000000000,pin4,'252' (0xFC)
4.211936000000000,pin4,b (0x62)
4.216449000000000,pin4,'1' (0x01)
4.220963000000000,pin4,0 (0x30)
4.225476000000000,pin4,'16' (0x10)
4.229989000000000,pin4,'2' (0x02)
4.234503000000000,pin4,'0' (0x00)
4.239016000000000,pin4,'0' (0x00)
4.243529000000000,pin4,'1' (0x01)
4.248043000000000,pin4,'3' (0x03)
4.252556000000000,pin4,'12' (0x0C)
4.257070000000000,pin4,'0' (0x00)
4.261583000000000,pin4,'1' (0x01)
4.266096000000000,pin4,'0' (0x00)
4.270610000000000,pin4,'0' (0x00)
4.275123000000000,pin4,'0' (0x00)
4.279637000000000,pin4,'166' (0xA6)
4.284150000000000,pin4,'0' (0x00)
4.288663000000000,pin4,'0' (0x00)
4.293177000000000,pin4,'0' (0x00)
4.297690000000000,pin4,'0' (0x00)
4.302203000000000,pin4,'164' (0xA4)
4.327656000000000,pin5,'252' (0xFC)
4.332240000000000,pin5,B (0x42)
4.336824000000000,pin5,'1' (0x01)
4.341407000000000,pin5,0 (0x30)
4.345991000000000,pin5,'16' (0x10)
4.350574000000000,pin5,'3' (0x03)
4.355158000000000,pin5,'0' (0x00)
4.359742000000000,pin5,'0' (0x00)
4.364325000000000,pin5,'0' (0x00)
4.368909000000000,pin5,'0' (0x00)
4.373492000000000,pin5,'0' (0x00)
4.378076000000000,pin5,'0' (0x00)
4.382660000000000,pin5,'0' (0x00)
4.387243000000000,pin5,'0' (0x00)
4.391827000000000,pin5,'0' (0x00)
4.396411000000000,pin5,'0' (0x00)
4.400994000000000,pin5,'0' (0x00)
4.405578000000000,pin5,'0' (0x00)
4.410161000000000,pin5,'0' (0x00)
4.414745000000000,pin5,'0' (0x00)
4.419329000000000,pin5,'0' (0x00)
4.423912000000000,pin5,z (0x7A)
4.448145000000000,pin4,'252' (0xFC)
4.452658000000000,pin4,b (0x62)
4.457172000000000,pin4,'1' (0x01)
4.461685000000000,pin4,0 (0x30)
4.466198000000000,pin4,'16' (0x10)
4.470712000000000,pin4,'3' (0x03)
4.475225000000000,pin4,'0' (0x00)
4.479739000000000,pin4,'0' (0x00)
4.484252000000000,pin4,'8' (0x08)
4.488765000000000,pin4,'0' (0x00)
4.493279000000000,pin4,'150' (0x96)
4.497792000000000,pin4,'165' (0xA5)
4.502305000000000,pin4,'0' (0x00)
4.506819000000000,pin4,'0' (0x00)
4.511332000000000,pin4,'0' (0x00)
4.515846000000000,pin4,'0' (0x00)
4.520359000000000,pin4,'0' (0x00)
4.524872000000000,pin4,'0' (0x00)
4.529386000000000,pin4,'0' (0x00)
4.533899000000000,pin4,'0' (0x00)
4.538413000000000,pin4,'0' (0x00)
4.542926000000000,pin4,'23' (0x17)
4.569546000000000,pin5,'252' (0xFC)
4.574130000000000,pin5,A (0x41)
4.578713000000000,pin5,'1' (0x01)
4.583297000000000,pin5,0 (0x30)
4.587881000000000,pin5,'16' (0x10)
4.592464000000000,pin5,'1' (0x01)
4.597048000000000,pin5,'15' (0x0F)
4.601631000000000,pin5,'0' (0x00)
4.606215000000000,pin5,'1' (0x01)
4.610799000000000,pin5,'3' (0x03)
4.615382000000000,pin5,'0' (0x00)
4.619966000000000,pin5,'0' (0x00)
4.624549000000000,pin5,'0' (0x00)
4.629133000000000,pin5,'0' (0x00)
4.633717000000000,pin5,'0' (0x00)
4.638300000000000,pin5,'0' (0x00)
4.642884000000000,pin5,'0' (0x00)
4.647468000000000,pin5,'0' (0x00)
4.652051000000000,pin5,'0' (0x00)
4.656635000000000,pin5,'158' (0x9E)
4.661218000000000,pin5,'0' (0x00)
4.665802000000000,pin5,'204' (0xCC)
4.688842000000000,pin4,'252' (0xFC)
4.693355000000000,pin4,a (0x61)
4.697868000000000,pin4,'1' (0x01)
4.702382000000000,pin4,0 (0x30)
4.706895000000000,pin4,'16' (0x10)
4.711409000000000,pin4,'0' (0x00)
4.715922000000000,pin4,'0' (0x00)
4.720435000000000,pin4,'0' (0x00)
4.724949000000000,pin4,'0' (0x00)
4.729462000000000,pin4,'0' (0x00)
4.733976000000000,pin4,'0' (0x00)
4.738489000000000,pin4,'0' (0x00)
4.743002000000000,pin4,'0' (0x00)
4.747516000000000,pin4,'0' (0x00)
4.752029000000000,pin4,'0' (0x00)
4.756542000000000,pin4,'0' (0x00)
4.761056000000000,pin4,'0' (0x00)
4.765569000000000,pin4,'0' (0x00)
4.770083000000000,pin4,'0' (0x00)
4.774596000000000,pin4,'0' (0x00)
4.779109000000000,pin4,'0' (0x00)
4.783623000000000,pin4,^ (0x5E)
5.976221000000000,pin5,'252' (0xFC)
5.980804000000000,pin5,B (0x42)
5.985388000000000,pin5,'1' (0x01)
5.989972000000000,pin5,0 (0x30)
5.994555000000000,pin5,'16' (0x10)
5.999139000000000,pin5,'2' (0x02)
6.003723000000000,pin5,'0' (0x00)
6.008306000000000,pin5,'0' (0x00)
6.012890000000000,pin5,'0' (0x00)
6.017473000000000,pin5,'0' (0x00)
6.022057000000000,pin5,'0' (0x00)
6.026641000000000,pin5,'0' (0x00)
6.031224000000000,pin5,'0' (0x00)
6.035808000000000,pin5,'0' (0x00)
6.040391000000000,pin5,'0' (0x00)
6.044975000000000,pin5,'0' (0x00)
6.049559000000000,pin5,'0' (0x00)
6.054142000000000,pin5,'0' (0x00)
6.058726000000000,pin5,'0' (0x00)
6.063310000000000,pin5,'0' (0x00)
6.067893000000000,pin5,'0' (0x00)
6.072477000000000,pin5,{ (0x7B)
6.088197000000000,pin4,'252' (0xFC)
6.092710000000000,pin4,b (0x62)
6.097223000000000,pin4,'1' (0x01)
6.101737000000000,pin4,0 (0x30)
6.106250000000000,pin4,'16' (0x10)
6.110764000000000,pin4,'2' (0x02)
6.115277000000000,pin4,'0' (0x00)
6.119790000000000,pin4,'0' (0x00)
6.124304000000000,pin4,'1' (0x01)
6.128817000000000,pin4,'3' (0x03)
6.133330000000000,pin4,'12' (0x0C)
6.137844000000000,pin4,'0' (0x00)
6.142357000000000,pin4,'1' (0x01)
6.146871000000000,pin4,'0' (0x00)
6.151384000000000,pin4,'0' (0x00)
6.155897000000000,pin4,'0' (0x00)
6.160411000000000,pin4,'166' (0xA6)
6.164924000000000,pin4,'0' (0x00)
6.169438000000000,pin4,'0' (0x00)
6.173951000000000,pin4,'0' (0x00)
6.178464000000000,pin4,'0' (0x00)
6.182978000000000,pin4,'164' (0xA4)
6.208449000000000,pin5,'252' (0xFC)
6.213032000000000,pin5,B (0x42)
6.217616000000000,pin5,'1' (0x01)
6.222199000000000,pin5,0 (0x30)
6.226783000000000,pin5,'16' (0x10)
6.231367000000000,pin5,'3' (0x03)
6.235950000000000,pin5,'0' (0x00)
6.240534000000000,pin5,'0' (0x00)
6.245118000000000,pin5,'0' (0x00)
6.249701000000000,pin5,'0' (0x00)
6.254285000000000,pin5,'0' (0x00)
6.258868000000000,pin5,'0' (0x00)
6.263452000000000,pin5,'0' (0x00)
6.268036000000000,pin5,'0' (0x00)
6.272619000000000,pin5,'0' (0x00)
6.277203000000000,pin5,'0' (0x00)
6.281786000000000,pin5,'0' (0x00)
6.286370000000000,pin5,'0' (0x00)
6.290954000000000,pin5,'0' (0x00)
6.295537000000000,pin5,'0' (0x00)
6.300121000000000,pin5,'0' (0x00)
6.304705000000000,pin5,z (0x7A)
6.328893000000000,pin4,'252' (0xFC)
6.333407000000000,pin4,b (0x62)
6.337920000000000,pin4,'1' (0x01)
6.342434000000000,pin4,0 (0x30)
6.346947000000000,pin4,'16' (0x10)
6.351460000000000,pin4,'3' (0x03)
6.355974000000000,pin4,'0' (0x00)
6.360487000000000,pin4,'0' (0x00)
6.365001000000000,pin4,'8' (0x08)
6.369514000000000,pin4,'0' (0x00)
6.374027000000000,pin4,'150' (0x96)
6.378541000000000,pin4,'165' (0xA5)
6.383054000000000,pin4,'0' (0x00)
6.387568000000000,pin4,'0' (0x00)
6.392081000000000,pin4,'0' (0x00)
6.396594000000000,pin4,'0' (0x00)
6.401108000000000,pin4,'0' (0x00)
6.405621000000000,pin4,'0' (0x00)
6.410134000000000,pin4,'0' (0x00)
6.414648000000000,pin4,'0' (0x00)
6.419161000000000,pin4,'0' (0x00)
6.423675000000000,pin4,'23' (0x17)
6.450338000000000,pin5,'252' (0xFC)
6.454922000000000,pin5,A (0x41)
6.459506000000000,pin5,'1' (0x01)
6.464089000000000,pin5,0 (0x30)
6.468673000000000,pin5,'16' (0x10)
6.473257000000000,pin5,'1' (0x01)
6.477840000000000,pin5,'15' (0x0F)
6.482424000000000,pin5,'0' (0x00)
6.487007000000000,pin5,'1' (0x01)
6.491591000000000,pin5,'3' (0x03)
6.496175000000000,pin5,'0' (0x00)
6.500758000000000,pin5,'0' (0x00)
6.505342000000000,pin5,'0' (0x00)
6.509925000000000,pin5,'0' (0x00)
6.514509000000000,pin5,'0' (0x00)
6.519093000000000,pin5,'0' (0x00)
6.523676000000000,pin5,'0' (0x00)
6.528260000000000,pin5,'0' (0x00)
6.532844000000000,pin5,'0' (0x00)
6.537427000000000,pin5,'158' (0x9E)
6.542011000000000,pin5,'0' (0x00)
6.546594000000000,pin5,'204' (0xCC)
6.569616000000000,pin4,'252' (0xFC)
6.574129000000000,pin4,a (0x61)
6.578643000000000,pin4,'1' (0x01)
6.583156000000000,pin4,0 (0x30)
6.587670000000000,pin4,'16' (0x10)
6.592183000000000,pin4,'0' (0x00)
6.596696000000000,pin4,'0' (0x00)
6.601210000000000,pin4,'0' (0x00)
6.605723000000000,pin4,'0' (0x00)
6.610236000000000,pin4,'0' (0x00)
6.614750000000000,pin4,'0' (0x00)
6.619263000000000,pin4,'0' (0x00)
6.623777000000000,pin4,'0' (0x00)
6.628290000000000,pin4,'0' (0x00)
6.632803000000000,pin4,'0' (0x00)
6.637317000000000,pin4,'0' (0x00)
6.641830000000000,pin4,'0' (0x00)
6.646344000000000,pin4,'0' (0x00)
6.650857000000000,pin4,'0' (0x00)
6.655370000000000,pin4,'0' (0x00)
6.659884000000000,pin4,'0' (0x00)
6.664397000000000,pin4,^ (0x5E)
7.856909000000000,pin5,'252' (0xFC)
7.861493000000000,pin5,B (0x42)
7.866076000000000,pin5,'1' (0x01)
7.870660000000000,pin5,0 (0x30)
7.875243000000000,pin5,'16' (0x10)
7.879827000000000,pin5,'2' (0x02)
7.884411000000000,pin5,'0' (0x00)
7.888994000000000,pin5,'0' (0x00)
7.893578000000000,pin5,'0' (0x00)
7.898162000000000,pin5,'0' (0x00)
7.902745000000000,pin5,'0' (0x00)
7.907329000000000,pin5,'0' (0x00)
7.911912000000000,pin5,'0' (0x00)
7.916496000000000,pin5,'0' (0x00)
7.921080000000000,pin5,'0' (0x00)
7.925663000000000,pin5,'0' (0x00)
7.930247000000000,pin5,'0' (0x00)
7.934830000000000,pin5,'0' (0x00)
7.939414000000000,pin5,'0' (0x00)
7.943998000000000,pin5,'0' (0x00)
7.948581000000000,pin5,'0' (0x00)
7.953165000000000,pin5,{ (0x7B)
7.969279000000000,pin4,'252' (0xFC)
7.973792000000000,pin4,b (0x62)
7.978305000000000,pin4,'1' (0x01)
7.982819000000000,pin4,0 (0x30)
7.987332000000000,pin4,'16' (0x10)
7.991846000000000,pin4,'2' (0x02)
7.996359000000000,pin4,'0' (0x00)
8.000871999999999,pin4,'0' (0x00)
8.005386000000000,pin4,'1' (0x01)
8.009899000000001,pin4,'3' (0x03)
8.014412999999999,pin4,'12' (0x0C)
8.018926000000000,pin4,'0' (0x00)
8.023439000000000,pin4,'1' (0x01)
8.027953000000000,pin4,'0' (0x00)
8.032465999999999,pin4,'0' (0x00)
8.036979000000001,pin4,'0' (0x00)
8.041492999999999,pin4,'166' (0xA6)
8.046006000000000,pin4,'0' (0x00)
8.050520000000001,pin4,'0' (0x00)
8.055033000000000,pin4,'0' (0x00)
8.059545999999999,pin4,'0' (0x00)
8.064060000000000,pin4,'164' (0xA4)
8.089111000000001,pin5,'252' (0xFC)
8.093693999999999,pin5,B (0x42)
8.098278000000001,pin5,'1' (0x01)
8.102862000000000,pin5,0 (0x30)
8.107445000000000,pin5,'16' (0x10)
8.112029000000000,pin5,'3' (0x03)
8.116612000000000,pin5,'0' (0x00)
8.121195999999999,pin5,'0' (0x00)
8.125780000000001,pin5,'0' (0x00)
8.130362999999999,pin5,'0' (0x00)
8.134947000000000,pin5,'0' (0x00)
8.139530000000001,pin5,'0' (0x00)
8.144114000000000,pin5,'0' (0x00)
8.148698000000000,pin5,'0' (0x00)
8.153281000000000,pin5,'0' (0x00)
8.157864999999999,pin5,'0' (0x00)
8.162449000000001,pin5,'0' (0x00)
8.167032000000001,pin5,'0' (0x00)
8.171616000000000,pin5,'0' (0x00)
8.176199000000000,pin5,'0' (0x00)
8.180783000000000,pin5,'0' (0x00)
8.185366999999999,pin5,z (0x7A)
8.210283000000000,pin4,'252' (0xFC)
8.214797000000001,pin4,b (0x62)
8.219310000000000,pin4,'1' (0x01)
8.223822999999999,pin4,0 (0x30)
8.228337000000000,pin4,'16' (0x10)
8.232849999999999,pin4,'3' (0x03)
8.237363999999999,pin4,'0' (0x00)
8.241877000000001,pin4,'0' (0x00)
8.246390000000000,pin4,'8' (0x08)
8.250904000000000,pin4,'0' (0x00)
8.255417000000000,pin4,'150' (0x96)
8.259931000000000,pin4,'165' (0xA5)
8.264443999999999,pin4,'0' (0x00)
8.268957000000000,pin4,'0' (0x00)
8.273471000000001,pin4,'0' (0x00)
8.277984000000000,pin4,'0' (0x00)
8.282496999999999,pin4,'0' (0x00)
8.287011000000000,pin4,'0' (0x00)
8.291524000000001,pin4,'0' (0x00)
8.296037999999999,pin4,'0' (0x00)
8.300551000000000,pin4,'0' (0x00)
8.305064000000000,pin4,'23' (0x17)
8.330947999999999,pin5,'252' (0xFC)
8.335532000000001,pin5,A (0x41)
8.340116000000000,pin5,'1' (0x01)
8.344699000000000,pin5,0 (0x30)
8.349283000000000,pin5,'16' (0x10)
8.353866999999999,pin5,'1' (0x01)
8.358449999999999,pin5,'15' (0x0F)
8.363034000000001,pin5,'0' (0x00)
8.367616999999999,pin5,'1' (0x01)
8.372201000000000,pin5,'3' (0x03)
8.376785000000000,pin5,'0' (0x00)
8.381368000000000,pin5,'0' (0x00)
8.385952000000000,pin5,'0' (0x00)
8.390535000000000,pin5,'0' (0x00)
8.395118999999999,pin5,'0' (0x00)
8.399703000000001,pin5,'0' (0x00)
8.404286000000001,pin5,'0' (0x00)
8.408870000000000,pin5,'0' (0x00)
8.413454000000000,pin5,'0' (0x00)
8.418037000000000,pin5,'158' (0x9E)
8.422620999999999,pin5,'0' (0x00)
8.427204000000000,pin5,'204' (0xCC)
8.450544000000001,pin4,'252' (0xFC)
8.455057999999999,pin4,a (0x61)
8.459571000000000,pin4,'1' (0x01)
8.464084000000000,pin4,0 (0x30)
8.468598000000000,pin4,'16' (0x10)
8.473110999999999,pin4,'0' (0x00)
8.477624000000000,pin4,'0' (0x00)
8.482138000000001,pin4,'0' (0x00)
8.486651000000000,pin4,'0' (0x00)
8.491165000000001,pin4,'0' (0x00)
8.495678000000000,pin4,'0' (0x00)
8.500190999999999,pin4,'0' (0x00)
8.504705000000000,pin4,'0' (0x00)
8.509218000000001,pin4,'0' (0x00)
8.513731999999999,pin4,'0' (0x00)
8.518245000000000,pin4,'0' (0x00)
8.522758000000000,pin4,'0' (0x00)
8.527272000000000,pin4,'0' (0x00)
8.531784999999999,pin4,'0' (0x00)
8.536299000000000,pin4,'0' (0x00)
8.540812000000001,pin4,'0' (0x00)
8.545325000000000,pin4,^ (0x5E)
9.737596999999999,pin5,'252' (0xFC)
9.742181000000000,pin5,B (0x42)
9.746764000000001,pin5,'1' (0x01)
9.751348000000000,pin5,0 (0x30)
9.755932000000000,pin5,'16' (0x10)
9.760515000000000,pin5,'2' (0x02)
