Time [s], Analyzer Name, Decoded Protocol Result
6.928536000000000,pin5,'0' (0x00)
6.933120000000000,pin5,'0' (0x00)
6.937704000000000,pin5,'0' (0x00)
6.942287000000000,pin5,'0' (0x00)
6.946871000000000,pin5,'0' (0x00)
6.951455000000000,pin5,'0' (0x00)
6.956038000000000,pin5,'0' (0x00)
6.960622000000000,pin5,'0' (0x00)
6.965205000000000,pin5,'0' (0x00)
6.969789000000000,pin5,'0' (0x00)
6.974373000000000,pin5,'0' (0x00)
6.978956000000000,pin5,{ (0x7B)
6.999806000000000,pin4,'252' (0xFC)
7.004319000000000,pin4,b (0x62)
7.008833000000000,pin4,'1' (0x01)
7.013346000000000,pin4,0 (0x30)
7.017859000000000,pin4,'16' (0x10)
7.022373000000000,pin4,'2' (0x02)
7.026886000000000,pin4,'0' (0x00)
7.031399000000000,pin4,'0' (0x00)
7.035913000000000,pin4,'1' (0x01)
7.040426000000000,pin4,'1' (0x01)
7.044940000000000,pin4,'29' (0x1D)
7.049453000000000,pin4,'0' (0x00)
7.053966000000000,pin4,'5' (0x05)
7.058480000000000,pin4,'0' (0x00)
7.062993000000000,pin4,'0' (0x00)
7.067507000000000,pin4,'0' (0x00)
7.072020000000000,pin4,'165' (0xA5)
7.076533000000000,pin4,'0' (0x00)
7.081047000000000,pin4,'0' (0x00)
7.085560000000000,pin4,'0' (0x00)
7.090073000000000,pin4,'0' (0x00)
7.094587000000000,pin4,'146' (0x92)
7.120397000000000,pin5,'252' (0xFC)
7.124981000000000,pin5,B (0x42)
7.129564000000000,pin5,'1' (0x01)
7.134148000000000,pin5,0 (0x30)
7.138732000000000,pin5,'16' (0x10)
7.143315000000000,pin5,'3' (0x03)
7.147899000000000,pin5,'0' (0x00)
7.152483000000000,pin5,'0' (0x00)
7.157066000000000,pin5,'0' (0x00)
7.161650000000000,pin5,'0' (0x00)
7.166233000000000,pin5,'0' (0x00)
7.170817000000000,pin5,'0' (0x00)
7.175401000000000,pin5,'0' (0x00)
7.179984000000000,pin5,'0' (0x00)
7.184568000000000,pin5,'0' (0x00)
7.189151000000000,pin5,'0' (0x00)
7.193735000000000,pin5,'0' (0x00)
7.198319000000000,pin5,'0' (0x00)
7.202902000000000,pin5,'0' (0x00)
7.207486000000000,pin5,'0' (0x00)
7.212070000000000,pin5,'0' (0x00)
7.216653000000000,pin5,z (0x7A)
7.240502000000000,pin4,'252' (0xFC)
7.245016000000000,pin4,b (0x62)
7.249529000000000,pin4,'1' (0x01)
7.254043000000000,pin4,0 (0x30)
7.258556000000000,pin4,'16' (0x10)
7.263069000000000,pin4,'3' (0x03)
7.267583000000000,pin4,'0' (0x00)
7.272096000000000,pin4,'0' (0x00)
7.276609000000000,pin4,'4' (0x04)
7.281123000000000,pin4,'0' (0x00)
7.285636000000000,pin4,'150' (0x96)
7.290150000000000,pin4,'157' (0x9D)
7.294663000000000,pin4,'0' (0x00)
7.299176000000000,pin4,'0' (0x00)
7.303690000000000,pin4,'0' (0x00)
7.308203000000000,pin4,'0' (0x00)
7.312716000000000,pin4,'0' (0x00)
7.317230000000000,pin4,'0' (0x00)
7.321743000000000,pin4,'0' (0x00)
7.326257000000000,pin4,'0' (0x00)
7.330770000000000,pin4,'0' (0x00)
7.335283000000000,pin4,# (0x23)
7.362287000000000,pin5,'252' (0xFC)
7.366871000000000,pin5,A (0x41)
